name,class,pos,rate,star,school,conf,year
Brandon White,recruit,WR,5.5,3,kentucky,SEC,2022
Destin Wade,recruit,ATH,5.8,4,kentucky,SEC,2022
Josh Kattus,recruit,TE,5.6,3,kentucky,SEC,2022
Landon Ibieta,recruit,WR,5.8,4,LSU,SEC,2022
Walker Howard,recruit,QB,6.1,5,LSU,SEC,2022
Mason Taylor,recruit,TE,5.8,4,LSU,SEC,2022
Kaydin Pope,recruit,WR,5.7,3,mississippi,SEC,2022
Zavion Thomas,recruit,WR,5.7,3,mississippi,SEC,2022
Jarnorris	 Hopson,recruit,WR,5.6,3,mississippi,SEC,2022
Dakota Jordan,recruit,ATH,5.6,3,mississippi,SEC,2022
Trent Singleton,recruit,ATH,5.6,3,mississippi,SEC,2022
Marquez Dortch,recruit,ATH,5.8,4,mississippi,SEC,2022
Braedyn Locke,recruit,QB,5.8,4,mississippi,SEC,2022
Demariyon Houston,recruit,WR,5.5,3,missouri,SEC,2022
Luther Burden,recruit,WR,6.1,5,missouri,SEC,2022
Mekhi Miller,recruit,WR,5.7,3,missouri,SEC,2022
Jamarion	 Wayne,recruit,WR,5.7,3,missouri,SEC,2022
Tavorus Jones,recruit,RB,5.9,4,missouri,SEC,2022
Sam Horn,recruit,QB,5.9,4,missouri,SEC,2022
Max Whisner,recruit,TE,5.6,3,missouri,SEC,2022
Jeremiah Dillon,recruit,WR,5.8,4,ole miss,SEC,2022
Larry Simmons,recruit,WR,5.6,3,ole miss,SEC,2022
Quinshon Judkins,recruit,RB,5.7,3,ole miss,SEC,2022
Nick Cull,recruit,ATH,5.8,4,ole miss,SEC,2022
Tyler Banks,recruit,ATH,5.6,3,ole miss,SEC,2022
Jarell Stinson,recruit,ATH,5.7,3,ole miss,SEC,2022
Kyirin Heath,recruit,TE,5.5,3,ole miss,SEC,2022
Kylic Horton,recruit,WR,5.6,3,carolina,SEC,2022
Landon Samson,recruit,WR,5.8,4,carolina,SEC,2022
Zavier Short,recruit,WR,5.4,2,carolina,SEC,2022
Tanner Bailey,recruit,QB,5.8,4,carolina,SEC,2022
Braden Davis,recruit,QB,5.6,3,carolina,SEC,2022
Evan Stewart,recruit,WR,6.1,5,texas,SEC,2022
Chris Marshall,recruit,WR,6.0,4,texas,SEC,2022
Noah Thomas,recruit,WR,5.8,4,texas,SEC,2022
Le'Veon Moss,recruit,RB,5.9,4,texas,SEC,2022
Jarred Kerr,recruit,ATH,5.7,3,texas,SEC,2022
Deyon Bouie,recruit,ATH,5.9,4,texas,SEC,2022
Ish Harris,recruit,ATH,5.8,4,texas,SEC,2022
Conner Weigman,recruit,QB,6.0,4,texas,SEC,2022
Theodor Ohrstrom,recruit,TE,5.8,4,texas,SEC,2022
Donovan	 Green,recruit,TE,5.9,4,texas,SEC,2022
Jake Johnson,recruit,TE,5.9,4,texas,SEC,2022
Kaleb Webb,recruit,WR,5.8,4,tennessee,SEC,2022
Cameron Miller,recruit,WR,5.8,4,tennessee,SEC,2022
Marquarius White,recruit,WR,5.7,3,tennessee,SEC,2022
Charles Nimrod,recruit,WR,5.7,3,tennessee,SEC,2022
Justin Williams,recruit,RB,5.9,4,tennessee,SEC,2022
Tayven Jackson,recruit,QB,5.9,4,tennessee,SEC,2022
Dylan Sampson,recruit,RB,5.7,3,tennessee,SEC,2022
De'Nylon Morrissette,recruit,WR,5.8,4,georgia,SEC,2022
CJ Smith,recruit,WR,5.8,4,georgia,SEC,2022
Dillon Bell,recruit,WR,5.7,3,georgia,SEC,2022
Cole Speer,recruit,WR,5.5,3,georgia,SEC,2022
Andrew Paul,recruit,RB,5.7,3,georgia,SEC,2022
Branson Robinson,recruit,RB,6.0,4,georgia,SEC,2022
Malaki Starks,recruit,ATH,6.0,4,georgia,SEC,2022
Gunner Stockton,recruit,QB,5.8,4,georgia,SEC,2022
Oscar Delp,recruit,TE,5.9,4,georgia,SEC,2022
Jayden McGowan,recruit,WR,5.5,3,vanderbilt,SEC,2022
Savion Riley,recruit,WR,5.5,3,vanderbilt,SEC,2022
Daveon  Walker,recruit,WR,5.5,3,vanderbilt,SEC,2022
Maurice  Edwards,recruit,RB,5.6,3,vanderbilt,SEC,2022
Drew Dickey,recruit,QB,5.5,3,vanderbilt,SEC,2022
AJ Swann,recruit,QB,5.8,4,vanderbilt,SEC,2022
Walter Taylor III,recruit,QB,5.4,2,vanderbilt,SEC,2022
Chase Gillespie,recruit,RB,5.6,3,vanderbilt,SEC,2022
Cole Spence,recruit,TE,5.7,3,vanderbilt,SEC,2022
