name,class,pos,rate,star,school,conf,year
CJ Price,recruit,RB,5.3,2,Kansas State,BIG12,2019
Joshua Youngblood,recruit,ATH,5.4,2,Kansas State,BIG12,2019
Jacardia Wright,recruit,ATH,5.5,3,Kansas State,BIG12,2019
Jaren Lewis,recruit,QB,5.4,2,Kansas State,BIG12,2019
Chris Herron,recruit,QB,5.6,3,Kansas State,BIG12,2019
Joe Ervin,recruit,RB,5.3,2,Kansas State,BIG12,2019
Jax Dineen,recruit,RB,5.5,3,Kansas State,BIG12,2019
Konner Fox,recruit,TE,5.5,3,Kansas State,BIG12,2019
Jadon Haselwood,recruit,WR,6.1,5,Oklahoma,BIG12,2019
Trejan Bridges,recruit,WR,6.1,5,Oklahoma,BIG12,2019
Theo Wease,recruit,WR,6.1,5,Oklahoma,BIG12,2019
Rhamondre Stevenson,recruit,RB,5.5,3,Oklahoma,BIG12,2019
Marcus Major,recruit,RB,5.8,4,Oklahoma,BIG12,2019
David Ugwoegbu,recruit,ATH,5.8,4,Oklahoma,BIG12,2019
Ty DeArman,recruit,ATH,5.6,3,Oklahoma,BIG12,2019
Spencer Rattler,recruit,QB,6.1,5,Oklahoma,BIG12,2019
Austin Stogner,recruit,TE,5.8,4,Oklahoma,BIG12,2019
Langston Anderson,recruit,WR,5.7,3,Oklahoma State,BIG12,2019
Deondrick Glass,recruit,RB,5.8,4,Oklahoma State,BIG12,2019
Brendan Costello,recruit,QB,5.7,3,Oklahoma State,BIG12,2019
Dezmon Jackson,recruit,RB,5.7,3,Oklahoma State,BIG12,2019
Grayson Boomer,recruit,TE,5.8,4,Oklahoma State,BIG12,2019
Tamauzia Brown,recruit,WR,5.8,4,TCU,BIG12,2019
Dee Winters,recruit,WR,5.7,3,TCU,BIG12,2019
Daimarqua Foster,recruit,RB,5.7,3,TCU,BIG12,2019
Darwin Barlow,recruit,RB,5.8,4,TCU,BIG12,2019
Trevius Tomlinson,recruit,ATH,5.4,2,TCU,BIG12,2019
Blair Conwright,recruit,ATH,5.5,3,TCU,BIG12,2019
Josh Foster,recruit,ATH,5.6,3,TCU,BIG12,2019
Mikel Barkley,recruit,ATH,5.4,2,TCU,BIG12,2019
Max Duggan,recruit,QB,5.8,4,TCU,BIG12,2019
Kennedy Lewis,recruit,WR,5.7,3,Texas,BIG12,2019
Marcus Washington,recruit,WR,5.9,4,Texas,BIG12,2019
Derrian Brown,recruit,RB,5.8,4,Texas,BIG12,2019
Jordan Whittington,recruit,ATH,6.0,4,Texas,BIG12,2019
Jake Smith,recruit,ATH,6.0,4,Texas,BIG12,2019
Bru McCoy,recruit,ATH,6.1,5,Texas,BIG12,2019
Roschon Johnson,recruit,QB,5.7,3,Texas,BIG12,2019
Brayden Liebrock,recruit,TE,5.9,4,Texas,BIG12,2019
Jared Wiley,recruit,TE,5.7,3,Texas,BIG12,2019
Trey Cleveland,recruit,WR,5.5,3,Texas Tech,BIG12,2019
Cameron  Cantrell,recruit,WR,5.4,2,Texas Tech,BIG12,2019
Dadrion Taylor,recruit,RB,5.4,2,Texas Tech,BIG12,2019
Alante Brown,recruit,ATH,5.5,3,Texas Tech,BIG12,2019
Maverick McIvor,recruit,QB,5.7,3,Texas Tech,BIG12,2019
Travis Koontz,recruit,TE,5.6,3,Texas Tech,BIG12,2019
Simon Gonzalez,recruit,TE,5.6,3,Texas Tech,BIG12,2019
Ali Jennings,recruit,WR,5.6,3,West Virginia,BIG12,2019
Rashean  Lynn,recruit,WR,5.5,3,West Virginia,BIG12,2019
Tony Mathis,recruit,RB,5.6,3,West Virginia,BIG12,2019
Winston Wright,recruit,ATH,5.6,3,West Virginia,BIG12,2019
Kerry Martin,recruit,ATH,5.5,3,West Virginia,BIG12,2019
Osita Smith,recruit,ATH,5.6,3,West Virginia,BIG12,2019
Terence Doston,recruit,ATH,5.5,3,West Virginia,BIG12,2019
