name,class,pos,rate,star,school,conf,year
Rashad Rochelle,recruit,ATH,5.5,3,Rutgers,BIG10,2022
Samuel Brown,recruit,RB,5.8,4,Rutgers,BIG10,2022
Michael Higgins,recruit,TE,5.5,3,Rutgers,BIG10,2022
Vinny Anthony,recruit,WR,5.6,3,Wisconsin,BIG10,2022
Tommy McIntosh,recruit,WR,5.5,3,Wisconsin,BIG10,2022
Chris Brooks Jr.,recruit,WR,5.6,3,Wisconsin,BIG10,2022
Cade Yacamelli,recruit,ATH,5.5,3,Wisconsin,BIG10,2022
Myles Burkett,recruit,QB,5.6,3,Wisconsin,BIG10,2022
JT Seagreaves,recruit,TE,5.5,3,Wisconsin,BIG10,2022
Tobias Merriweather,recruit,WR,5.9,4,Notre Dame,IND,2022
Gi'Bran Payne,recruit,RB,5.8,4,Notre Dame,IND,2022
Steve Angeli,recruit,QB,5.6,3,Notre Dame,IND,2022
Jadarian Price,recruit,RB,5.8,4,Notre Dame,IND,2022
Holden Staes,recruit,TE,5.8,4,Notre Dame,IND,2022
Eli Raridon,recruit,TE,5.8,4,Notre Dame,IND,2022
