name,class,pos,rate,star,school,conf,year
Terrell Timmons,recruit,WR,5.5,3,NC State,ACC,2022
Jackson Vick,recruit,ATH,5.5,3,NC State,ACC,2022
MJ Morris,recruit,QB,5.8,4,NC State,ACC,2022
Michael	 Allen,recruit,RB,5.7,3,NC State,ACC,2022
Andre Greene Jr.,recruit,WR,6.0,4,UNC,ACC,2022
George Pettaway,recruit,RB,5.9,4,UNC,ACC,2022
Omarion Hampton,recruit,RB,5.9,4,UNC,ACC,2022
Conner Harrell,recruit,QB,5.6,3,UNC,ACC,2022
Tychaun Chapman,recruit,RB,5.7,3,UNC,ACC,2022
Addison Copeland III,recruit,WR,5.6,3,Pitt,ACC,2022
Jordaan Bailey,recruit,RB,5.6,3,Pitt,ACC,2022
Kyle Louis,recruit,ATH,5.7,3,Pitt,ACC,2022
Che Nwabuko,recruit,RB,5.5,3,Pitt,ACC,2022
Karter Johnson,recruit,TE,5.7,3,Pitt,ACC,2022
Donovan Brown,recruit,WR,5.3,2,Syracuse,ACC,2022
Dom Foster,recruit,WR,5.5,3,Syracuse,ACC,2022
LeQuint Allen,recruit,RB,5.7,3,Syracuse,ACC,2022
Dakota Twitty,recruit,WR,5.7,3,virginia,ACC,2022
Sean Wilson,recruit,WR,5.5,3,virginia,ACC,2022
Delaney Crawford,recruit,QB,5.4,2,virginia,ACC,2022
Davis Lane,recruit,QB,5.5,3,virginia,ACC,2022
Xavier	 Brown,recruit,RB,5.6,3,virginia,ACC,2022
Karson Gay,recruit,TE,5.6,3,virginia,ACC,2022
Daequan  Wright,recruit,WR,5.5,3,virginia,ACC,2022
Tucker Holloway,recruit,WR,5.5,3,virginia,ACC,2022
Bryce Duke,recruit,RB,5.5,3,virginia,ACC,2022
Xayvion Bradshaw,recruit,ATH,5.5,3,virginia,ACC,2022
Devin Alves,recruit,QB,5.5,3,virginia,ACC,2022
Devin Farrell,recruit,QB,5.5,3,virginia,ACC,2022
Harrison Saint Germain,recruit,TE,5.6,3,virginia,ACC,2022
Jaydn Girard,recruit,WR,5.5,3,Wake,ACC,2022
Aalijah Kelly,recruit,WR,5.2,2,Wake,ACC,2022
Wesley	 Grimes,recruit,WR,5.8,4,Wake,ACC,2022
Demond Claiborne,recruit,RB,5.7,3,Wake,ACC,2022
Andre Hodge,recruit,ATH,5.5,3,Wake,ACC,2022
Jamare Glasker,recruit,ATH,5.4,2,Wake,ACC,2022
Brett Griffis,recruit,QB,5.5,3,Wake,ACC,2022
Tate Carney,recruit,RB,5.5,3,Wake,ACC,2022
