name,class,pos,rate,star,school,conf,year
Shawn  Hardy II,recruit,WR,5.6,3,Nebraska,BIG10,2021
Kamonte Grimes,recruit,WR,5.5,3,Nebraska,BIG10,2021
Latrell Neville,recruit,WR,5.7,3,Nebraska,BIG10,2021
Gabe Ervin,recruit,RB,5.7,3,Nebraska,BIG10,2021
Marques Buford,recruit,ATH,5.5,3,Nebraska,BIG10,2021
Heinrich Haarberg,recruit,QB,5.6,3,Nebraska,BIG10,2021
A.J.  Rollins,recruit,TE,5.6,3,Nebraska,BIG10,2021
James  Carnie,recruit,TE,5.7,3,Nebraska,BIG10,2021
Thomas Fidone,recruit,TE,6.0,4,Nebraska,BIG10,2021
Jacob Gill,recruit,WR,5.5,3,Northwestern,BIG10,2021
Donnie Gray,recruit,WR,5.2,2,Northwestern,BIG10,2021
Jordan Mosley,recruit,WR,5.7,3,Northwestern,BIG10,2021
Anthony Tyus III,recruit,RB,5.8,4,Northwestern,BIG10,2021
Garner Wallace,recruit,ATH,5.6,3,Northwestern,BIG10,2021
Brendan Sullivan,recruit,QB,5.6,3,Northwestern,BIG10,2021
Lawson Albright,recruit,TE,5.6,3,Northwestern,BIG10,2021
Jayden Ballard,recruit,WR,5.8,4,Ohio State,BIG10,2021
Marvin Harrison Jr.,recruit,WR,5.9,4,Ohio State,BIG10,2021
Emeka Egbuka,recruit,WR,6.1,5,Ohio State,BIG10,2021
TreVeyon Henderson,recruit,RB,5.9,4,Ohio State,BIG10,2021
Kyle McCord,recruit,QB,6.0,4,Ohio State,BIG10,2021
Quinn Ewers,recruit,QB,6.1,5,Ohio State,BIG10,2021
Evan Pryor,recruit,RB,5.9,4,Ohio State,BIG10,2021
Sam Hart,recruit,TE,5.8,4,Ohio State,BIG10,2021
Deion Burks,recruit,WR,5.5,3,Purdue,BIG10,2021
Preston Terrell,recruit,WR,5.6,3,Purdue,BIG10,2021
Devin Mockobee,recruit,RB,5.4,2,Purdue,BIG10,2021
Ja'Quez Cross,recruit,ATH,5.4,2,Purdue,BIG10,2021
Drew Biber,recruit,TE,5.4,2,Purdue,BIG10,2021
Max Patterson,recruit,WR,5.5,3,Rutgers,BIG10,2021
Carnell Davis,recruit,WR,5.6,3,Rutgers,BIG10,2021
Brayden Fox,recruit,WR,5.6,3,Rutgers,BIG10,2021
Al-Shadee Salaam,recruit,RB,5.5,3,Rutgers,BIG10,2021
Desmond	 Igbinosun,recruit,ATH,5.6,3,Rutgers,BIG10,2021
Jordan Thompson,recruit,ATH,5.7,3,Rutgers,BIG10,2021
Shawn Munnerlyn,recruit,TE,5.5,3,Rutgers,BIG10,2021
Markus Allen,recruit,WR,5.8,4,Wisconsin,BIG10,2021
Skyler Bell,recruit,WR,5.5,3,Wisconsin,BIG10,2021
Jackson Acker,recruit,RB,5.6,3,Wisconsin,BIG10,2021
Loyal Crawford,recruit,RB,5.7,3,Wisconsin,BIG10,2021
Antwan Roberts,recruit,RB,5.5,3,Wisconsin,BIG10,2021
Braelon Allen,recruit,ATH,5.9,4,Wisconsin,BIG10,2021
Deacon Hill,recruit,QB,5.7,3,Wisconsin,BIG10,2021
Jack Pugh,recruit,TE,5.6,3,Wisconsin,BIG10,2021
