name,class,pos,rate,star,school,conf,year
Monte Keener,recruit,TE,5.5,3,Rutgers,BIG10,2024
Korey Duff Jr.,recruit,TE,5.8,4,Rutgers,BIG10,2024
Matthew Ogunniyi,recruit,TE,5.5,3,Rutgers,BIG10,2024
Kyan Berry-Johnson,recruit,WR,5.8,4,Wisconsin,BIG10,2024
Dilin Jones,recruit,RB,5.8,4,Wisconsin,BIG10,2024
Gideon Ituka,recruit,RB,5.6,3,Wisconsin,BIG10,2024
Raphael Dunn,recruit,ATH,5.6,3,Wisconsin,BIG10,2024
Mabrey Mettauer,recruit,QB,5.8,4,Wisconsin,BIG10,2024
Darrion Dupree,recruit,RB,5.9,4,Wisconsin,BIG10,2024
Grant Stec,recruit,TE,5.8,4,Wisconsin,BIG10,2024
Robert Booker,recruit,TE,5.7,3,Wisconsin,BIG10,2024
Micah Gilbert,recruit,WR,5.8,4,Notre Dame,IND,2024
Logan Saldate,recruit,WR,5.8,4,Notre Dame,IND,2024
Cam Williams,recruit,WR,6.0,4,Notre Dame,IND,2024
Kedren Young,recruit,RB,5.8,4,Notre Dame,IND,2024
CJ Carr,recruit,QB,6.0,4,Notre Dame,IND,2024
Aneyas Williams,recruit,RB,5.9,4,Notre Dame,IND,2024
Jack Larsen,recruit,TE,5.8,4,Notre Dame,IND,2024
