name,class,pos,rate,star,school,conf,year
Gekyle Baker,recruit,WR,5.8,4,TCU,BIG12,2024
Dozie Ezukanma,recruit,WR,5.7,3,TCU,BIG12,2024
Cole Snodgrass,recruit,WR,5.5,3,TCU,BIG12,2024
Nathaniel Palmer,recruit,RB,5.7,3,TCU,BIG12,2024
Julian Knox,recruit,ATH,5.6,3,TCU,BIG12,2024
Hauss Hejny,recruit,QB,5.8,4,TCU,BIG12,2024
Jeremy Payne,recruit,RB,5.8,4,TCU,BIG12,2024
Tyson Turner,recruit,WR,5.7,3,Texas Tech,BIG12,2024
Micah Hudson,recruit,WR,6.1,5,Texas Tech,BIG12,2024
J'Koby Williams,recruit,RB,5.7,3,Texas Tech,BIG12,2024
Oliver Miles III,recruit,ATH,5.7,3,Texas Tech,BIG12,2024
Cameron Dickey,recruit,ATH,5.5,3,Texas Tech,BIG12,2024
Lorenzo Johnson Jr,recruit,ATH,5.5,3,Texas Tech,BIG12,2024
Chandlin Myers,recruit,ATH,5.7,3,Texas Tech,BIG12,2024
Will Hammond,recruit,QB,5.8,4,Texas Tech,BIG12,2024
Trey Jackson,recruit,TE,5.6,3,Texas Tech,BIG12,2024
Brandon Rehmann,recruit,WR,5.6,3,West Virginia,BIG12,2024
Chris Henry,recruit,WR,5.6,3,West Virginia,BIG12,2024
Ric'Darious Farmer,recruit,WR,5.8,4,West Virginia,BIG12,2024
Diore Hubbard,recruit,RB,5.6,3,West Virginia,BIG12,2024
Traevon Dunbar,recruit,RB,5.5,3,West Virginia,BIG12,2024
Keyshawn Robinson,recruit,ATH,5.5,3,West Virginia,BIG12,2024
Zae Jennings,recruit,ATH,5.6,3,West Virginia,BIG12,2024
Dominick Collins,recruit,ATH,5.4,2,West Virginia,BIG12,2024
Keyon Washington,recruit,ATH,5.5,3,West Virginia,BIG12,2024
Khalil Wilkins,recruit,QB,5.5,3,West Virginia,BIG12,2024
Jack Sammarco,recruit,TE,5.6,3,West Virginia,BIG12,2024
Gregory Genross,recruit,TE,5.5,3,West Virginia,BIG12,2024
David Washington,recruit,WR,5.8,4,utah,BIG12,2024
Zacharyus Williams,recruit,WR,5.8,4,utah,BIG12,2024
Rayshawn Glover,recruit,WR,0.0,0,utah,BIG12,2024
Hunter Andrews,recruit,RB,5.7,3,utah,BIG12,2024
Quimari Shemwell,recruit,ATH,5.6,3,utah,BIG12,2024
Davis Andrews,recruit,ATH,5.6,3,utah,BIG12,2024
Isaac Wilson,recruit,QB,5.9,4,utah,BIG12,2024
Dylan Tapley,recruit,WR,5.8,4,arizona,BIG12,2024
Brandon Phelps,recruit,WR,5.6,3,arizona,BIG12,2024
Audric Harris,recruit,WR,5.7,3,arizona,BIG12,2024
Jeremiah Patterson,recruit,WR,5.4,2,arizona,BIG12,2024
Jordan Washington,recruit,RB,5.7,3,arizona,BIG12,2024
Adam Mohammed,recruit,RB,5.6,3,arizona,BIG12,2024
Jabari Mann,recruit,RB,5.4,2,arizona,BIG12,2024
Turran Williams,recruit,ATH,5.5,3,arizona,BIG12,2024
Demond Williams,recruit,QB,5.9,4,arizona,BIG12,2024
Zechariah Sample,recruit,WR,5.7,3,arizona,BIG12,2024
Jason Brown,recruit,RB,5.8,4,arizona,BIG12,2024
Plas Johnson,recruit,ATH,5.7,3,arizona,BIG12,2024
Jayden Fortier,recruit,TE,5.6,3,arizona,BIG12,2024
Dre'lon Miller,recruit,WR,5.9,4,colorado,BIG12,2024
Micah Welch,recruit,RB,5.7,3,colorado,BIG12,2024
Brandon Hood,recruit,RB,5.5,3,colorado,BIG12,2024
Kamron Mikell,recruit,ATH,5.8,4,colorado,BIG12,2024
Kason Stokes,recruit,WR,5.5,3,ucf,BIG12,2024
Bredell Richardson,recruit,WR,5.9,4,ucf,BIG12,2024
Jordyn Bridgewater,recruit,WR,5.5,3,ucf,BIG12,2024
Stacy Gage,recruit,RB,5.8,4,ucf,BIG12,2024
Riley Trujillo,recruit,QB,5.7,3,ucf,BIG12,2024
EJ Colson,recruit,QB,5.7,3,ucf,BIG12,2024
Kylan Fox,recruit,TE,5.8,4,ucf,BIG12,2024
Koby Young,recruit,WR,5.8,4,houston,BIG12,2024
Derrick Butler,recruit,RB,5.5,3,houston,BIG12,2024
J'Marion Burnette,recruit,RB,5.6,3,houston,BIG12,2024
Jayshon Ridgle,recruit,ATH,5.4,2,houston,BIG12,2024
Kaleb Thomas,recruit,TE,5.4,2,houston,BIG12,2024
Traville Frederick,recruit,TE,5.5,3,houston,BIG12,2024
Tei Nacua,recruit,WR,5.6,3,byu,BIG12,2024
Siosefa Brown,recruit,WR,5.4,2,byu,BIG12,2024
Carson Su'esu'e,recruit,ATH,5.5,3,byu,BIG12,2024
Noah Lugo,recruit,QB,5.5,3,byu,BIG12,2024
Enoch Watson,recruit,QB,5.6,3,byu,BIG12,2024
Ryner Swanson,recruit,TE,5.8,4,byu,BIG12,2024
Jett Nelson,recruit,TE,5.6,3,byu,BIG12,2024
Dakarai Anderson,recruit,WR,5.5,3,cincinnati,BIG12,2024
Elijah Jones,recruit,WR,5.5,3,cincinnati,BIG12,2024
Kale Woodburn,recruit,WR,5.6,3,cincinnati,BIG12,2024
Jakorion Caffey,recruit,RB,5.6,3,cincinnati,BIG12,2024
Willie Goodwyn,recruit,ATH,5.6,3,cincinnati,BIG12,2024
Samaj Jones,recruit,QB,5.7,3,cincinnati,BIG12,2024
Gavin Grover,recruit,TE,5.6,3,cincinnati,BIG12,2024
Devyn Zahursky,recruit,TE,5.5,3,cincinnati,BIG12,2024
